,model generator module name,loss type,backbone,desired input size,pretrained,lr backbone,lr head,optimizer,in chans,default input size,n backbone features,batch size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,epoch,train loss,convergence time,test loss,val loss,test metric,val metric,train metric,dataset,exp dir,csv log dir,model,weights,date str,date
4855,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_4/csv_logs/version_0,3983,0.6236441532770792,63,0.0078589664772152,6912.0,2.090268850326538,2.044515609741211,0.6205440163612366,0.6250481605529785,0.986004114151001,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 4,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 4/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
4856,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_5/csv_logs/version_0,14723,0.626648657851749,233,0.0032544892746955,24960.0,3.4741060733795166,3.389545440673828,0.6178228259086609,0.6259664297103882,0.9970809817314148,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 5,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 5/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
4857,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_6/csv_logs/version_2,7934,0.6266933944490221,125,0.0032201854046434,12544.0,2.7273504734039307,2.6662757396698,0.6221716403961182,0.6251303553581238,0.9961750507354736,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 6,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 6/csv logs/version 2,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
4858,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_7/csv_logs/version_1,3983,0.630261500676473,63,0.0180159751325845,4992.0,2.173262119293213,2.111422538757324,0.6200676560401917,0.6271975040435791,0.9914199113845824,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 7,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 7/csv logs/version 1,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
4859,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_8/csv_logs/version_0,6188,0.6249433557192484,98,0.0121724233031272,13184.0,2.6038472652435303,2.5370631217956543,0.6189814209938049,0.6219686269760132,0.9935317039489746,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 8,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 8/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
4860,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_9/csv_logs/version_0,2108,0.6226907703611585,33,0.0646504759788513,3200.0,1.4607062339782717,1.413372039794922,0.6207305788993835,0.6183810234069824,0.9167115688323976,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 9,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 9/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
4861,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_10/csv_logs/version_1,3713,0.6266026894251505,58,0.0111235845834016,5248.0,2.0181689262390137,1.9277355670928955,0.6229386925697327,0.620968759059906,0.9865185618400574,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 10,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 10/csv logs/version 1,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
4862,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,2.1049395567366163e-05,0.004804296325485457,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.20x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.20x_train_classification_v0.8.5_10-20-2023_07:28:44resnet50/m-bigearthnet/seed_11/csv_logs/version_0,4865,0.6219869322246975,77,0.0112430164590477,9472.0,2.331596851348877,2.3420000076293945,0.6239207983016968,0.6241672039031982,0.9920268654823304,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 11,/mnt/data/experiments/nils/camera class seeds/0.20x train v0.8.5 10-20-2023 07:28:44resnet50/m-bigearthnet/seed 11/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-20-2023,2023-10-20
3769,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",0,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_0/csv_logs/version_0,2087,0.6030424833297728,65,0.0313271209597587,4864.0,1.6809335947036743,1.5788897275924685,0.5984252095222473,0.598665177822113,0.97959703207016,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 0,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 0/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3770,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",1,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_1/csv_logs/version_0,1631,0.599607421292199,50,0.0562391243875026,5248.0,1.4644007682800293,1.4116135835647583,0.6029464602470398,0.5999509692192078,0.9350665211677552,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 1,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 1/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3771,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",2,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_2/csv_logs/version_0,2719,0.6007860369152492,84,0.0398732349276542,7424.0,1.88005793094635,1.79059898853302,0.5883816480636597,0.5993292331695557,0.9886758327484132,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 2,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 2/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3772,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",3,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_3/csv_logs/version_0,2591,0.6002373231781853,80,0.0187377091497182,6272.0,1.8593544960021973,1.7859923839569092,0.5925468802452087,0.5913528800010681,0.9863224625587464,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 3,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 3/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3773,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_4/csv_logs/version_0,2015,0.6041152146127489,62,0.0457012429833412,5632.0,1.6544842720031738,1.562469244003296,0.5976005792617798,0.600640594959259,0.9709622263908386,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 4,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 4/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3774,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_5/csv_logs/version_0,4351,0.6007647646798028,135,0.0102489748969674,17792.0,2.201293706893921,2.126839637756348,0.5995733737945557,0.601076066493988,0.9964985251426696,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 5,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 5/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3775,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_6/csv_logs/version_0,2807,0.6056334243880377,87,0.0146538689732551,6912.0,1.86335289478302,1.8090308904647827,0.5966396927833557,0.603667140007019,0.9881641864776612,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 6,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 6/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3776,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_7/csv_logs/version_0,1791,0.6002200444539387,55,0.0445214472711086,4864.0,1.4773133993148804,1.4182778596878052,0.5955216884613037,0.6000975370407104,0.958156406879425,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 7,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 7/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3777,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_8/csv_logs/version_0,2455,0.6029970844586691,76,0.0289948210120201,8448.0,1.8108587265014648,1.7072452306747437,0.5942010879516602,0.6018036603927612,0.9823393821716307,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 8,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 8/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3778,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_9/csv_logs/version_0,2615,0.6014649404419793,81,0.0142407240346074,7936.0,1.8147056102752688,1.799615502357483,0.6021047234535217,0.6021036505699158,0.987014651298523,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 9,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 9/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3779,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_10/csv_logs/version_0,2463,0.605506698290507,76,0.0349815934896469,5888.0,1.8034676313400269,1.706441044807434,0.5935242772102356,0.6101996898651123,0.9803996682167052,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 10,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 10/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
3780,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ResNet50-timm,224,True,5.686385526492736e-05,0.0008377461884942537,adamw,3,"[3, 224, 224]",2048,64,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-18-2023_06:06:37resnet50/m-bigearthnet/seed_11/csv_logs/version_0,3383,0.6011359890302022,105,0.0134454742074012,7680.0,1.9970721006393437,1.9127321243286133,0.6005434989929199,0.600307047367096,0.993726134300232,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 11,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-18-2023 06:06:37resnet50/m-bigearthnet/seed 11/csv logs/version 0,ResNet50-MoCo-S2,ResNet50 Weights.SENTINEL2 RGB MOCO,10-18-2023,2023-10-18
